ID,TEXT,LABEL
0,"""There's room for one--a great big one,"" he said. And then he shot Leora Duncan. ""It's only death,"" he said to her as she fell. ""There! Room for two."" And then he shot himself, making room for all three of his children. Nobody came running. Nobody, seemingly, heard the shots. The painter sat on the top of his stepladder, looking down reflectively on the sorry scene. The painter pondered the mournful puzzle of life demanding to be born and, once born, demanding to be fruitful ... to multiply and to live as long as possible--to do all that on a very small planet that would have to last forever. All the answers that the painter could think of were grim. Even grimmer, surely, than a Catbox, a Happy Hooligan, an Easy Go. He thought of war. He thought of plague. He thought of starvation. He knew that he would never paint again. He let his paintbrush fall to the dropcloths below. And then he decided he had had about enough of life in the Happy Garden of Life, too, and he came slowly down from the ladder. He took Wehling's pistol, really intending to shoot himself. But he didn't have the nerve. And then he saw the telephone booth in the corner of the room. He went to it, dialed the well-remembered number: ""2 B R 0 2 B."" ""Federal Bureau of Termination,"" said the very warm voice of a hostess. ""How soon could I get an appointment?"" he asked, speaking very carefully. ""We could probably fit you in late this afternoon, sir,"" she said. ""It might even be earlier, if we get a cancellation."" ""All right,"" said the painter, ""fit me in, if you please."" And he gave her his name, spelling it out. ""Thank you, sir,"" said the hostess. ""Your city thanks you; your country thanks you; your planet thanks you. But the deepest thanks of all is from future generations."" END [SNIPPET] I say good-by. The cares of this world will soon drop away like a cloak of thorns and I shall know peace. By the time you find this, I will be gone.'"" ""Gosh,"" said Willy brokenly, ""he didn't even get to see how the 5000-mile Speedway Race was going to come out."" ""Or the Solar Series,"" Eddie said, with large mournful eyes. ""Or whether Mrs. McGarvey got her eyesight back,"" added Morty. ""There's more,"" said Lou, and he began reading aloud again: ""'I, Harold D. Ford, etc., do hereby make, publish and declare this to be my last Will and Testament, revoking any and all former wills and codicils by me at any time heretofore made.'"" ""No!"" cried Willy. ""Not another one!"" ""'I do stipulate,'"" read Lou, ""'that all of my property, of whatsoever kind and nature, not be divided, but do devise and bequeath it to be held in common by my issue, without regard for generation, equally, share and share alike.'"" ""Issue?"" said Emerald. Lou included the multitude in a sweep of his hand. ""It means we all own the whole damn shootin' match."" Each eye turned instantly to the bed. ""Share and share alike?"" asked Morty. ""Actually,"" said Willy, who was the oldest one present, ""it's just like the old system, where the oldest people head up things with their headquarters in here and--"" ""I like _that_!"" exclaimed Em. ""Lou owns as much of it as you do, and I say it ought to be for the oldest one who's still working. You can snooze around here all day, waiting for your pension check, while poor Lou stumbles in here after work, all tuckered out, and--"" ""How about letting somebody who's never had _any_ privacy get a little crack at it?"" Eddie demanded hotly. ""Hell, you old people had plenty of privacy back when you were kids. I was born and raised in the middle of that goddamn barracks in the hall! How about--"" ""Yeah?"" challenged Morty. ""Sure, you've all had it pretty tough, and my heart bleeds for you. But try honeymooning in the hall for a real kick."" ""_Silence!_"" shouted Willy imperiously. ""The next person who opens his mouth spends the next sixth months by the bathroom. Now clear out of my room. I want to think."" A vase shattered against the wall, inches above his head.",1
0,"there."" He shook his head. ""Two centuries ago, when I was a young man, it was a hell that nobody thought could last another twenty years. Now centuries of peace and plenty stretch before us as far as the imagination cares to travel."" He smiled luminously. The smile faded as he [SNIPPET] shakes--look at me!"" ""Cross your fingers,"" said Lou. ""The lawyer's going to try to get us a year."" ""Gee!"" Em said dreamily. ""I wonder what kind of wires you'd have to pull to get put away in solitary?"" ""All right, pipe down,"" said the turnkey, ""or I'll toss the whole kit and caboodle of you right out. And first one who lets on to anybody outside how good jail is ain't never getting back in!"" The prisoners instantly fell silent. The living room of the apartment darkened for a moment as the riot scenes faded on the television screen, and then the face of the announcer appeared, like the Sun coming from behind a cloud. ""And now, friends,"" he said, ""I have a special message from the makers of anti-gerasone, a message for all you folks over 150. Are you hampered socially by wrinkles, by stiffness of joints and discoloration or loss of hair, all because these things came upon you before anti-gerasone was developed? Well, if you are, you need no longer suffer, need no longer feel different and out of things. ""After years of research, medical science has now developed _Super_-anti-gerasone! In weeks--yes, weeks--you can look, feel and act as young as your great-great-grandchildren! Wouldn't you pay $5,000 to be indistinguishable from everybody else? Well, you don't have to. Safe, tested _Super_-anti-gerasone costs you only a few dollars a day. ""Write now for your free trial carton. Just put your name and address on a dollar postcard, and mail it to '_Super_,' Box 500,000, Schenectady, N. Y. Have you got that? I'll repeat it. '_Super_,' Box 500,000 ..."" Underlining the announcer's words was the scratching of Gramps' pen, the one Willy had given him the night before. He had come in, a few minutes earlier, from the Idle Hour Tavern, which commanded a view of Building 257 from across the square of asphalt known as the Alden Village Green. He had called a cleaning woman to come straighten the place up, then had hired the best lawyer in town to get his descendants a conviction, a genius who had never gotten a client less than a year and a day. Gramps had then moved the daybed before the television screen, so that he could watch from a reclining position. It was something he'd dreamed of doing for years. ""Schen-_ec_-ta-dy,"" murmured Gramps. ""Got it!"" His face had changed remarkably. His facial muscles seemed to have relaxed, revealing kindness and equanimity under what had been taut lines of bad temper. It was almost as though his trial package of _Super_-anti-gerasone had already arrived. When something amused him on television, he smiled easily, rather than barely managing to lengthen the thin line of his mouth a millimeter. Life was good. He could hardly wait to see what was going to happen next.",1
0,"formal, been better tended. Every plant had all the loam, light, water, air and nourishment it could use. A hospital orderly came down the corridor, singing under his breath a popular song: If you don't like my kisses, honey, Here's what I will do: I'll go see a girl in purple, Kiss this sad world toodle-oo. If you don't want my lovin', Why should I take up all this space? I'll get off this old planet, Let some sweet baby have my place. The orderly looked in at the mural and the muralist. ""Looks so real,"" he said, ""I can practically imagine I'm standing in the middle of it."" ""What makes you think [SNIPPET] new favorite. Willy, who looked almost as young as Lou, though he was 142, did a poor job of concealing his pleasure. He glanced shyly at the daybed, which would become his, and from which Lou and Emerald would have to move back into the hall, back to the worst spot of all by the bathroom door. Gramps missed none of the high drama he had authored and he gave his own familiar role everything he had. Frowning and running his finger along each line, as though he were seeing the will for the first time, he read aloud in a deep portentous monotone, like a bass note on a cathedral organ. [Illustration] ""I, Harold D. Ford, residing in",1
0,"any more were supposed to call. The zero in the telehe medallion on her purple musette bag was the seal of the Service Division of the Federal Bureau of Termination, an eagle perched on a turnstile. The woman had a lot of facial hair--an unmistakable mustache, in fact. A curious thing about gas-chamber hostesses was that, no matter how lovely and feminine they were when recruited, they all sprouted mustaches within five years or so. ""Is this where I'm supposed to come?"" she said to the [SNIPPET] cried Gramps. ""Next one shoots off his big bazoo while the TV's on is gonna find hisself cut off without a dollar--"" his voice suddenly softened and sweetened--""when they wave that checkered flag at the Indianapolis Speedway, and old Gramps gets ready for the Big Trip Up Yonder."" He sniffed sentimentally, while his heirs cong 257 of Alden Village, New York City, Connecticut, do hereby make, publish and declare this to be my last Will and Testament, revoking any and all former wills and",1
0,"""He or she is going to live on a happy, roomy, clean, rich planet, thanks to population control. In a garden like that [SNIPPET] a new one, including the time of day. ""Well--time to watch the McGarvey Family."" The McGarvey Family was a television serial that Gramps had been following since he was 60, or for a total of 112 years. ""I can't wait to see what's going to happen next,"" he said. Lou detached",1
0,"another two up."" ""I don't think they made it,"" she said. ""Nobody made [SNIPPET] causes for which were disrespectfulness and quibbling.",1
0,"all the same to me. I don't know anything about art."" ""A body's a body, eh?"" he said. ""All righty. As a master of fine art, I recommend this body here."" He indicated a faceless figure of a woman who was carrying dried stalks to a trash-burner. ""Well,"" said Leora Duncan, ""that's more the disposal people, isn't it? I mean, I'm in service. I don't do any disposing."" The painter clapped his hands in mock delight. ""You say you don't know anything about art, and then you prove in the next breath that you know more about it than I do! Of course the sheave-carrier is wrong for a hostess! A snipper, a pruner--that's more your line."" He pointed to a figure in purple who was sawing a dead branch from an apple tree. ""How about her?"" he said. ""You like her at all?"" ""Gosh--"" she said, and she blushed and became humble--""that--that puts me right next to Dr. Hitz."" ""That upsets you?"" he said. ""Good gravy, no!"" she said. ""It's--it's just such an honor."" ""Ah, You... you admire him, eh?"" he said. ""Who doesn't admire him?"" she said, worshiping the portrait of Hitz. It was the portrait of a tanned, white-haired, omnipotent Zeus, two hundred and forty years old. ""Who doesn't admire him?"" she said again. ""He was responsible for setting up the very first gas chamber in Chicago."" ""Nothing would please me more,"" said the painter, ""than to put you next to him for all time. Sawing off a limb--that strikes you as appropriate?"" ""That is kind of like what I do,"" she said. She was demure about what she did. What she did was make people comfortable while she killed them. And, while Leora Duncan was posing for her portrait, into the waitingroom bounded Dr. Hitz himself. He was seven feet tall, and he boomed with importance, accomplishments, and the joy of living. ""Well, Miss Duncan! Miss Duncan!"" he said, and he made a joke. ""What are you doing here?"" he said. ""This isn't where the people leave. This is where they come in!"" ""We're going to be in the same picture together,"" she said shyly. ""Good!"" said Dr. Hitz heartily. ""And, say, isn't that some picture?"" ""I sure am honored to be in it with you,"" she said. ""Let me tell you,"" he said, ""I'm honored to be in it with you. Without women like you, this wonderful world we've got wouldn't be possible."" He [SNIPPET] were being poured down the washbasin drain. Suddenly, it entered his mind In the paragraph following, the paragraph that had belonged to everyone in the room at one time or another, Lou's name was scratched out and Willy's substituted as heir to the apartment and, the biggest plum of all, the double bed in the private bedroom. ""So!"" said Gramps, beaming. He erased the date at the foot of the will and substituted a new one, including the time of day. ""Well--time to watch the McGarvey Family."" The McGarvey Family was a television serial that Gramps had been following since he was 60, or for a total of 112 years. ""I can't wait to see what's going to happen next,"" he said. Lou detached himself from the group and lay down on his bed of pain by the bathroom door. Wishing Em would join him, he wondered where she was. He dozed for a few moments, until he was disturbed by someone stepping over him to get into the bathroom. A moment later, he heard a faint gurgling sound, as though something were being poured down the washbasin drain. Suddenly, it entered his mind from the group and lay down on his bed of pain by the bathroom door. Wishing Em would join him, he wondered where she was. He dozed for a few moments, until he was disturbed by someone stepping over him to get into the bathroom. A moment later, he heard a faint gurgling sound, as though something were being poured down the washbasin drain. Suddenly, it entered his mind",1
0,"""Nobody's really happy about taking a close relative to the Catbox,"" said Dr. Hitz gently, sympathetically. ""I wish people wouldn't call it that,"" said Leora Duncan. ""What?"" said Dr. Hitz. ""I wish people wouldn't call it 'the Catbox,' and things like that,"" she said. ""It gives people the wrong impression."" ""You're absolutely right,"" said Dr. Hitz. ""Forgive me."" He corrected himself, gave the municipal gas chambers their official title, a title no one ever used in conversation. ""I should have said, 'Ethical Suicide Studios,'"" he said. [SNIPPET] crook of his cane, was staring irascibly at the five-foot television screen that dominated the room. On the screen, a news commentator was summarizing the day's happenings. Every thirty seconds or so, Gramps would jab the floor with his cane-tip and shout, ""Hell, we did that a hundred years ago!"" Emerald and Lou, coming in from the balcony, where they had been seeking that 2185 A.D. rarity--privacy--were obliged to take seats in the back row, behind Lou's father and mother, brother and sister-in-law, son and daughter-in-law, grandson and wife, granddaughter and husband, great-grandson and wife, nephew and wife, grandnephew and wife, great-grandniece and husband, great-grandnephew and wife--and, of course, Gramps, who was in front of everybody. All save Gramps, who was somewhat withered and bent, seemed, by pre-anti-gerasone standards, to be about the same age--somewhere in their late twenties or early thirties. Gramps looked older because he had already reached 70 when anti-gerasone was invented. He had not aged in the 102 years since. ""Meanwhile,"" the commentator was saying, ""Council Bluffs, Iowa, was still threatened by stark tragedy. But 200 weary rescue workers have refused to give up hope, and continue to dig in an effort to save Elbert Haggedorn, 183, who has been wedged for two days in a ..."" ""I wish he'd get something more cheerful,"" Emerald whispered to Lou. “Silence!"" cried Gramps. ""Next one shoots off his big bazoo while the TV's on is gonna find hisself cut off without a dollar--"" his voice suddenly softened and sweetened--""when they wave that checkered flag at the Indianapolis Speedway, and old Gramps gets ready for the Big Trip Up Yonder."" He sniffed sentimentally, while his heirs cong 257 of Alden Village, New York City, Connecticut, do hereby",1
0,"the Earth was twenty billion--about to become forty billion, then eighty billion, then one hundred and sixty billion? Do you know what a drupelet [SNIPPET] this vale of tears for a better land,"" Gramps said and wrote. ""But the deepest ke, publish and declare this to be my last Will and Testament, revoking any and all former wills and codicils by me at any time heretofore made."" He blew his nose importantly and went on, not missing a word, and repeating many for emphasis--repeatingsis--repeating in particular his ever-more-elaborate specifications for a funeral. At the end of these specifications, Gramps was so choked with emotion that Lou thought he might have forgotten why he'd brought out the will in the first place. But Gramps heroically brought his powerful emotions under control and, after erasing for a full minute, began to write and speak at the same time. Lou could have spoken his lines for him, he had heard them so often. ""I have had many heartbreaks ere leaving this vale of tears for a better land,"" Gramps said and wrote. ""But the deepest ke, publish and declare this to be my last Will and Testament, revoking any and all former wills and codicils by me at any time heretofore made."" He blew his nose importantly and went on, not missing a word, and repeating many for emphasis--repeating in particular his ever-more-elaborate specifications for a funeral. At the end of these specifications, Gramps was so choked with emotion that Lou thought he might have forgotten why he'd brought out the will in the first place. But Gramps heroically brought his powerful emotions under control and, after erasing for a full minute, began to write and speak at the same time. Lou could have spoken his lines for him, he had heard them so often. ""I have had many heartbreaks ere leaving this vale of tears for a better land,"" Gramps said and wrote. ""But the deepest hurt of all has been dealt me by--"" He looked around the group, trying to remember who the malefactor was. Everyone looked helpfully at Lou, who held up his hand resignedly. Gramps nodded, remembering, and completed the sentence--""my great-grandson, Louis J. Ford."" ""Grandson, sir,""codicils by me at any time heretofore made."" He blew his nose importantly and went on, not missing a word, and repeating many for emphasis--repeating in particular his ever-more-elaborate specifications for a funeral. At the end of these specifications, Gramps was so choked with emotion that Lou thought he might have forgotten why he'd brought out the will in the first place. But Gramps heroically brought his powerful emotions under control and, after erasing for a full minute, began to write and speak at the same time. Lou could have spoken his lines for him, he had heard them so often. ""I have had many heartbreaks ere leaving this vale of tears for a better land,"" Gramps said and wrote. ""But the deepest",1
0,"The floor was paved with spattered dropcloths. The room was being redecorated. It was being redecorated as a memorial to a man who had volunteered to die. A sardonic old man, about two hundred years old, sat on a stepladder, painting a mural he did not like. Back in the days when people aged visibly, his age would have been guessed at thirty-five or so. Aging had touched him that much before the cure for aging was found. The mural he was working on depicted a very neat garden. Men and women in white, doctors and nurses, turned the soil, planted seedlings, sprayed bugs, spread fertilizer. Men and women in purple uniforms pulled up weeds, cut down plants that were old and sickly, raked leaves, carried refuse to trash-burners. Never, never, never--not even in medieval Holland nor old Japan--had a garden been moreu're not in it?"" said the painter. He gave a satirwas a portrait of Dr. Benjamin Hitz, the hospital's Chief Obstetrician. Hitz was a blindingly handsome man. ""Lot of faces still to fill in,"" said the orderly. He meant that the faces of many of the figures in the mural were still blank. All blanks were to be filled with portraits of important people on either the hospital staff or from the Chicago Office of the Federal Bureau of Termination. ""Must be nice to be able to make pictures that look like something,"" said the orderly. The painter's face curdled with scorn. ""You think I'm proud of this daub?"" he said. ""You think this is my idea of what life really looks like?"" ""What's your idea of what life looks like?"" said the orderly. The painter gestured at a foul dropcloth. ""There's a good picture of it,"" he said. ""Frame that, and you'll have a picture a damn sight more honest than this one."" ""You're a gloomy old duck, aren't you?"" said the orderly. ""Is that a crime?"" said the painter. The orderly shrugged. ""If you don't like it here, Grandpa--"" he said, and he finished the thought with the trick telephone number that people who didn't want to lir. ""A lot would depend on what your business was,"" he said. ""You aren't about to have a baby, are you?"" ""They told me I was supposed to pose for some picture,"" she said. ""My name's Leora Duncan."" She waited. ""And you dunk people,"" he said. ""What?"" she said. ""Skip it,"" he said. ""That sure is a beautiful [SNIPPET] JR. Illustrated by KOSSIN _If it was good enough for your grandfather, forget it ... it is much too good for anyone else!_ Gramps Ford, his chin resting on his hands, his hands on the crook of his cane, was staring irascibly at the five-foot television screen that dominated the room. On the screen, a news commentator was summarizing the day's happenings. Every thirty seconds or so, Gramps would jab the floor with his cane-tip and shout, ""Hell, we did that a hundred years ago!"" Emerald and Lou, coming in from the balcony, where they had been seeking that 2185 A.D. rarity--privacy--were obliged to take seats in the back row, behind Lou's father and mother, brother and sister-in-law, son and daughter-in-law, grandson and wife, granddaughter and husband, great-grandson and wife, nephew and wife, grandnephew and wife, great-grandniece and husband, great-grandnephew and wife--and, of course, Gramps, who was in front of everybody. All save Gramps, who was somewhat withered and bent, seemed, by pre-anti-gerasone standards, to be about the same age--somewhere in their late twenties or early thirties. Gramps looked older because he had already reached 70 when anti-gerasone was invented. He had not aged in the 102 years since. ""Meanwhile,"" the commentator was saying, ""Council Bluffs, Iowa, was still threatened by stark tragedy. But 200 weary rescue workers have refused to give up hope, and continue to dig in an effort to save Elbert Haggedorn, 183, who has been wedged for two days in a ..."" ""I wish he'd get something more cheerful,"" Emerald whispered to Lou. ""Silence!"" cried Gramps. ""Next one shoots off his big bazoo while the TV's on is gonna find hisself cut off without a dollar--"" his voice suddenly softened and sweetened--""when they wave that checkered flag at the Indianapolis Speedway, and old Gramps gets ready for the Big Trip Up Yonder."" He sniffed sentimentally, while his heirs cong 257 of Alden Village, New York City, Connecticut, do hereby make, publish and declare this to be my last Will and Testament, revoking any and all former wills and codicils by me at any time heretofore made."" He blew his nose importantly and went on, not missing a word, and repeating many for emphasis--repeating in particular his",1
